,num_devices,task_data,local_completion_time,energy_consumed,total_weighted_waste,completion_time
1001,300,30,5.181493231465496e-10,1.986528728901573e-05,9.93290271916944e-06,
1002,300,20,8.417340571020211e-11,3.2271177666965883e-06,1.6136009700511492e-06,
1003,300,45,2.735460071088461e-10,1.0487459454701312e-05,5.2438665003542105e-06,
1004,300,30,3.1827939844999275e-10,1.2202489525584007e-05,6.101403902491229e-06,
1005,300,30,4.787729458016863e-10,1.8355639368207463e-05,9.178059070576632e-06,
1006,300,10,8.166276554197291e-10,3.1308625252184296e-05,1.5654720939919857e-05,
1007,300,5,8.86301036388365e-10,3.397982767880124e-05,1.6990356989918815e-05,
1008,300,10,1.438233828081062e-10,5.514033678575386e-06,2.7570887509790967e-06,
1009,300,35,1.6115888270665963e-10,6.17865808393443e-06,3.0894096214085685e-06,
1010,300,35,6.886382749677133e-10,2.6401650179472842e-05,1.3201169408873905e-05,
1011,300,10,2.4696555837368303e-09,9.468393662646565e-05,4.7343203141024697e-05,
1012,300,20,1.138034015308792e-09,4.363099911333315e-05,2.181606857367423e-05,
1013,300,20,1.6854291316827564e-10,6.4617538633133765e-06,3.2309612031132725e-06,
1014,300,40,4.5548123196259495e-10,1.7462660131918414e-05,8.731557806575188e-06,
1015,300,40,7.021652824174e-10,2.6920261083983625e-05,1.3460481624633021e-05,
1016,300,10,2.4398086406263577e-10,9.353963695627047e-06,4.677103838245555e-06,
1017,300,5,4.728442548813363e-10,1.8128339740244384e-05,9.064406292249632e-06,
1018,300,15,1.7483724826425347e-09,6.703071895373352e-05,3.351623366310808e-05,
1019,300,5,5.837584669821293e-10,2.2380671238888263e-05,1.1190627498677622e-05,
1020,300,10,1.516637516969091e-09,5.814624982028425e-05,2.907388322890061e-05,
1021,300,10,1.8260597149596126e-09,7.000916381456135e-05,3.5005494937138156e-05,
1022,300,10,2.8865555809199727e-10,1.106674337476046e-05,5.533516015159276e-06,
1023,300,15,7.079063498454307e-10,2.7140367429217983e-05,1.3570537667783914e-05,
1024,300,20,9.723044297456648e-10,3.727710520200236e-05,1.8639038753216052e-05,
1025,300,10,1.0866772422638367e-09,4.1662035717647564e-05,2.0831561197444914e-05,
1026,300,35,6.002959798437523e-10,2.3014701680242356e-05,1.1507650988111099e-05,
1027,300,10,2.6976328521826165e-09,0.00010342433969316947,5.1713518663010826e-05,
1028,300,5,7.002134699240897e-10,2.6845430694013333e-05,1.3423065453741628e-05,
1029,300,15,1.3435106680653382e-09,5.150875279523777e-05,2.5755048152952918e-05,
1030,300,25,3.261968463782973e-10,1.2506035956440016e-05,6.253181076643197e-06,
1031,300,25,2.9140469357069193e-09,0.00011172142269714241,5.586216837203906e-05,
1032,300,40,1.0885213387558997e-09,4.173273639208064e-05,2.0866912456709697e-05,
1033,300,45,9.471411774454027e-11,3.6312373195724486e-06,1.8156660168450966e-06,
1034,300,30,1.4660543379348313e-09,5.620694518623557e-05,2.8104205620286752e-05,
1035,300,20,1.7647358668608888e-12,6.765807349034499e-08,3.382991911310593e-08,
1036,300,30,1.2341718076431972e-10,4.731681858417039e-06,2.365902637798902e-06,
1037,300,30,1.4004113219915415e-10,5.369026261621497e-06,2.684583151376848e-06,
1038,300,45,7.138927641637269e-10,2.736988011012213e-05,1.3685297001443147e-05,
1039,300,5,7.800730721069066e-10,2.9907161877051992e-05,1.4953970975062049e-05,
1040,300,35,1.5908994373347758e-09,6.099337190806336e-05,3.0497481403750345e-05,
1041,300,10,1.1638649829512162e-09,4.4621330607069165e-05,2.231124723602606e-05,
1042,300,40,1.964878716600838e-09,7.533133490615098e-05,3.766664989243379e-05,
1043,300,10,1.2448072253267126e-10,4.772456904969008e-06,2.3862906928457705e-06,
1044,300,35,5.231787033628973e-10,2.0058108312647913e-05,1.0029315745675638e-05,
1045,300,40,1.8192666471117722e-09,6.974872490565448e-05,3.487527208615079e-05,
1046,300,40,3.3201285834405265e-10,1.2729015594576889e-05,6.364673803717617e-06,
1047,300,5,2.0959983600020345e-10,8.035832089077101e-06,4.018020844456551e-06,
1048,300,25,6.192276347604746e-10,2.374052095082129e-05,1.1870570089228025e-05,
1049,300,40,7.738431123784827e-11,2.966831192728735e-06,1.4834542885199864e-06,
1050,100,5,,0.003476969216979816,,0.005866475104721535
1051,150,5,,0.003479400650140148,,0.0058739920462591326
1052,150,5,,0.0034795103052378614,,0.005874331052476642
1053,100,5,,0.003479605963700559,,0.005874626787141861
1054,100,5,,0.003486501755608654,,0.005895945598398641
1055,150,5,,0.0034962280728633144,,0.005926015171921045
1056,50,5,,0.0034993961916578364,,0.005935809627368603
1057,150,5,,0.0035008166003820413,,0.005940200917869011
1058,150,5,,0.0035013814581247907,,0.005941947214126947
1059,150,5,,0.0035033447779844705,,0.0059480169514512515
1060,150,5,,0.003504464023366796,,0.005951477174928674
1061,100,5,,0.003506193002359045,,0.005956822431469758
1062,150,5,,0.0035115970666274327,,0.0059735294649320096
1063,150,5,,0.0035169681365660697,,0.005990134494172282
1064,150,5,,0.0035198409432974573,,0.005999015972224391
1065,100,5,,0.003520435172548771,,0.006000853072505382
1066,50,5,,0.003524894999962197,,0.0060146409332952405
1067,100,5,,0.003533731743784616,,0.0060419603298468546
1068,100,5,,0.003535798578691644,,0.006048350091003963
1069,150,5,,0.0035440680368260505,,0.006073915685139177
1070,150,5,,0.003549341847566235,,0.006090220030930412
1071,150,5,,0.003555171889300855,,0.006108244002798472
1072,100,5,,0.003559408247214598,,0.006121340992380371
1073,100,5,,0.003563568270625698,,0.006134201988638234
1074,150,5,,0.0035763393237457156,,0.00617368457086296
1075,150,5,,0.00357871418472538,,0.006181026615643506
1076,150,5,,0.003583051784178345,,0.00619443660035269
1077,150,5,,0.0035888065025309604,,0.0062122277048451725
1078,50,5,,0.0035914728739738,,0.006220470974115469
1079,100,5,,0.00359484145883116,,0.006230885184076213
1080,150,5,,0.0035949217724535734,,0.006231133479120554
1081,50,5,,0.003594956964938425,,0.006231242279089028
1082,150,5,,0.0035996086706889764,,0.006245623344851999
1083,100,5,,0.0036014909291251043,,0.006251442475253714
1084,150,5,,0.003605201895571113,,0.006262915181260088
1085,50,5,,0.0036056994329992623,,0.006264453352171458
1086,100,5,,0.003609276615684238,,0.006275512456551115
1087,100,5,,0.003612143761087523,,0.006284376432221062
1088,150,5,,0.00361565337745579,,0.006295226650721849
1089,150,5,,0.003624450471137322,,0.006322423466157162
1090,150,5,,0.003626468093700419,,0.00632866108399473
1091,100,5,,0.003631268569528062,,0.006343502082603187
1092,100,5,,0.0036317514851520252,,0.006344995049209117
1093,100,10,,0.006915109998622982,,0.011612909451924506
1094,150,10,,0.006929983519847134,,0.011658891957766825
1095,150,10,,0.006934290755073465,,0.011672208069397299
1096,100,10,,0.006939829486747329,,0.01168933143633336
1097,150,10,,0.0069581736296283735,,0.01174604360586523
1098,150,10,,0.006970394582341462,,0.01178382551514276
1099,100,10,,0.007001223067491355,,0.011879133880737651
1100,150,10,,0.007001919154342692,,0.011881285880739934
1101,50,10,,0.007005834213678325,,0.011893389553841999
1102,150,10,,0.007027426008095936,,0.01196014205972082
1103,150,10,,0.00706289725580536,,0.012069803842593353
1104,100,10,,0.0070639392527765904,,0.012073025247336399
1105,150,10,,0.007082978426038724,,0.012131886150720687
1106,100,10,,0.0070868812169319895,,0.01214395189509597
1107,150,10,,0.007106193398892605,,0.01220365682350189
1108,150,10,,0.0071137973236208305,,0.012227164875695504
1109,150,10,,0.007133516488482482,,0.01228812801951273
1110,100,10,,0.0071381915157957415,,0.012302581185478292
1111,100,10,,0.007162800084780839,,0.01237866025579897
1112,100,10,,0.007168695151063441,,0.012396885255494433
1113,50,10,,0.007169818035535509,,0.012400356729466128
1114,100,10,,0.007198794473483071,,0.012489939364750218
1115,150,10,,0.007217038111386829,,0.012546340816286286
1116,150,10,,0.007228535303342212,,0.012581885169791508
1117,100,10,,0.007247056134435517,,0.012639143582988892
1118,50,10,,0.007254103882329013,,0.012660932176544104
1119,50,10,,0.007273431808484678,,0.012720685779203413
1120,200,5,,0.0063771667760174865,,0.014832633769677084
1121,200,5,,0.0063771667760174865,,0.014832633769677084
1122,200,5,,0.0063771667760174865,,0.014832633769677084
1123,200,5,,0.0063771667760174865,,0.014832633769677084
1124,200,5,,0.0063771667760174865,,0.014832633769677084
1125,200,5,,0.0063771667760174865,,0.014832633769677084
1126,200,5,,0.0063771667760174865,,0.014832633769677084
1127,200,5,,0.0063771667760174865,,0.014832633769677084
1128,200,5,,0.0063771667760174865,,0.014832633769677084
1129,200,5,,0.0063771667760174865,,0.014832633769677084
1130,200,5,,0.0063771667760174865,,0.014832633769677084
1131,200,5,,0.0063771667760174865,,0.014832633769677084
1132,200,5,,0.0063771667760174865,,0.014832633769677084
1133,200,5,,0.0063771667760174865,,0.014832633769677084
1134,200,5,,0.0063771667760174865,,0.014832633769677084
1135,200,5,,0.0063771667760174865,,0.014832633769677084
1136,200,5,,0.0063771667760174865,,0.014832633769677084
1137,200,5,,0.0063771667760174865,,0.014832633769677084
1138,200,5,,0.0063771667760174865,,0.014832633769677084
1139,200,5,,0.0063771667760174865,,0.014832633769677084
1140,200,5,,0.0063771667760174865,,0.014832633769677084
1141,200,5,,0.0063771667760174865,,0.014832633769677084
1142,200,5,,0.0063771667760174865,,0.014832633769677084
1143,200,5,,0.0063771667760174865,,0.014832633769677084
1144,200,5,,0.0063771667760174865,,0.014832633769677084
1145,200,5,,0.0063771667760174865,,0.014832633769677084
1146,200,5,,0.0063771667760174865,,0.014832633769677084
1147,250,5,,0.0063771667760174865,,0.014832633769677084
1148,250,5,,0.0063771667760174865,,0.014832633769677084
1149,250,5,,0.0063771667760174865,,0.014832633769677084
1150,250,5,,0.0063771667760174865,,0.014832633769677084
1151,250,5,,0.0063771667760174865,,0.014832633769677084
1152,250,5,,0.0063771667760174865,,0.014832633769677084
1153,250,5,,0.0063771667760174865,,0.014832633769677084
1154,250,5,,0.0063771667760174865,,0.014832633769677084
1155,250,5,,0.0063771667760174865,,0.014832633769677084
1156,250,5,,0.0063771667760174865,,0.014832633769677084
1157,250,5,,0.0063771667760174865,,0.014832633769677084
1158,250,5,,0.0063771667760174865,,0.014832633769677084
1159,250,5,,0.0063771667760174865,,0.014832633769677084
1160,250,5,,0.0063771667760174865,,0.014832633769677084
1161,250,5,,0.0063771667760174865,,0.014832633769677084
1162,250,5,,0.0063771667760174865,,0.014832633769677084
1163,250,5,,0.0063771667760174865,,0.014832633769677084
1164,250,5,,0.0063771667760174865,,0.014832633769677084
1165,250,5,,0.0063771667760174865,,0.014832633769677084
1166,250,5,,0.0063771667760174865,,0.014832633769677084
1167,250,5,,0.0063771667760174865,,0.014832633769677084
1168,250,5,,0.0063771667760174865,,0.014832633769677084
1169,250,5,,0.0063771667760174865,,0.014832633769677084
1170,250,5,,0.0063771667760174865,,0.014832633769677084
1171,250,5,,0.0063771667760174865,,0.014832633769677084
1172,250,5,,0.0063771667760174865,,0.014832633769677084
1173,300,5,,0.0063771667760174865,,0.014832633769677084
1174,300,5,,0.0063771667760174865,,0.014832633769677084
1175,300,5,,0.0063771667760174865,,0.014832633769677084
1176,300,5,,0.0063771667760174865,,0.014832633769677084
1177,300,5,,0.0063771667760174865,,0.014832633769677084
1178,300,5,,0.0063771667760174865,,0.014832633769677084
1179,300,5,,0.0063771667760174865,,0.014832633769677084
1180,300,5,,0.0063771667760174865,,0.014832633769677084
1181,300,5,,0.0063771667760174865,,0.014832633769677084
1182,300,5,,0.0063771667760174865,,0.014832633769677084
1183,300,5,,0.0063771667760174865,,0.014832633769677084
1184,300,5,,0.0063771667760174865,,0.014832633769677084
1185,300,5,,0.0063771667760174865,,0.014832633769677084
1186,300,5,,0.0063771667760174865,,0.014832633769677084
1187,300,5,,0.0063771667760174865,,0.014832633769677084
1188,300,5,,0.0063771667760174865,,0.014832633769677084
1189,300,5,,0.0063771667760174865,,0.014832633769677084
1190,300,5,,0.0063771667760174865,,0.014832633769677084
1191,300,5,,0.0063771667760174865,,0.014832633769677084
1192,300,5,,0.0063771667760174865,,0.014832633769677084
1193,300,5,,0.0063771667760174865,,0.014832633769677084
1194,300,5,,0.0063771667760174865,,0.014832633769677084
1195,300,5,,0.0063771667760174865,,0.014832633769677084
1196,300,5,,0.0063771667760174865,,0.014832633769677084
1197,300,5,,0.0063771667760174865,,0.014832633769677084
1198,300,5,,0.0063771667760174865,,0.014832633769677084
1199,300,5,,0.0063771667760174865,,0.014832633769677084
1200,300,5,,0.0063771667760174865,,0.014832633769677084
1201,300,5,,0.0063771667760174865,,0.014832633769677084
1202,300,5,,0.0063771667760174865,,0.014832633769677084
1203,300,5,,0.0063771667760174865,,0.014832633769677084
1204,300,5,,0.0063771667760174865,,0.014832633769677084
1205,300,5,,0.0063771667760174865,,0.014832633769677084
1206,300,5,,0.0063771667760174865,,0.014832633769677084
1207,300,5,,0.0063771667760174865,,0.014832633769677084
1208,300,5,,0.0063771667760174865,,0.014832633769677084
1209,300,5,,0.0063771667760174865,,0.014832633769677084
1210,300,5,,0.0063771667760174865,,0.014832633769677084
1211,300,5,,0.0063771667760174865,,0.014832633769677084
1212,300,5,,0.0063771667760174865,,0.014832633769677084
1213,300,5,,0.0063771667760174865,,0.014832633769677084
1214,100,15,,0.010386644959422067,,0.017462584182826462
1215,150,15,,0.01039190286978467,,0.017478839371515353
1216,150,15,,0.010399841677839293,,0.017503382738365166
1217,50,15,,0.010401640972250211,,0.017508945379821426
1218,50,15,,0.010430304580132988,,0.017597560879612523
1219,150,15,,0.010459532952659712,,0.01768792238784026
1220,150,15,,0.010473479925868941,,0.017731040407266262
1221,150,15,,0.010481917570625398,,0.017757125961820698
1222,150,15,,0.010546307368122518,,0.017956191414780776
1223,100,15,,0.010587914579277501,,0.01808482294736701
1224,50,15,,0.010618864536377209,,0.01818050685178407
1225,100,15,,0.010645100295883426,,0.018261616492641235
1226,50,15,,0.010649134820881465,,0.018274089501991032
1227,150,15,,0.01065847046746285,,0.018302951290467412
1228,150,15,,0.01067226136176349,,0.018345586781296594
1229,150,15,,0.010681387362941679,,0.018373800436702663
1230,100,15,,0.010686426159548311,,0.018389378220262518
1231,50,15,,0.010691879132860394,,0.01840623645937093
1232,150,15,,0.010694649632653687,,0.018414801648542437
1233,150,15,,0.01070095040711994,,0.018434280922773418
1234,150,15,,0.010704410664106368,,0.01844497854337694
1235,150,15,,0.010708401649339788,,0.01845731694657324
1236,150,15,,0.010734072665367678,,0.018536680644428725
1237,150,15,,0.010760155433803473,,0.01861731730295147
1238,50,15,,0.010803861574248013,,0.018752437818668553
1239,150,15,,0.010865637148888763,,0.01894342122327205
1240,150,15,,0.010866300680021139,,0.018945472575047546
1241,100,15,,0.010870736206772681,,0.018959185308682895
1242,100,15,,0.010890418131426941,,0.019020033321857678
1243,100,15,,0.010896773829424264,,0.019039682395932983
1244,100,15,,0.010909055321316058,,0.019077651466212705
1245,50,10,,0.009535960061504999,,0.019715446269677084
1246,200,10,,0.009535960061504999,,0.019715446269677084
1247,200,10,,0.009535960061504999,,0.019715446269677084
1248,200,10,,0.009535960061504999,,0.019715446269677084
1249,200,10,,0.009535960061504999,,0.019715446269677084
1250,200,10,,0.009535960061504999,,0.019715446269677084
1251,200,10,,0.009535960061504999,,0.019715446269677084
1252,200,10,,0.009535960061504999,,0.019715446269677084
1253,200,10,,0.009535960061504999,,0.019715446269677084
1254,200,10,,0.009535960061504999,,0.019715446269677084
1255,200,10,,0.009535960061504999,,0.019715446269677084
1256,200,10,,0.009535960061504999,,0.019715446269677084
1257,200,10,,0.009535960061504999,,0.019715446269677084
1258,200,10,,0.009535960061504999,,0.019715446269677084
1259,200,10,,0.009535960061504999,,0.019715446269677084
1260,200,10,,0.009535960061504999,,0.019715446269677084
1261,200,10,,0.009535960061504999,,0.019715446269677084
1262,200,10,,0.009535960061504999,,0.019715446269677084
1263,200,10,,0.009535960061504999,,0.019715446269677084
1264,200,10,,0.009535960061504999,,0.019715446269677084
1265,200,10,,0.009535960061504999,,0.019715446269677084
1266,250,10,,0.009535960061504999,,0.019715446269677084
1267,250,10,,0.009535960061504999,,0.019715446269677084
1268,250,10,,0.009535960061504999,,0.019715446269677084
1269,250,10,,0.009535960061504999,,0.019715446269677084
1270,250,10,,0.009535960061504999,,0.019715446269677084
1271,250,10,,0.009535960061504999,,0.019715446269677084
1272,250,10,,0.009535960061504999,,0.019715446269677084
1273,250,10,,0.009535960061504999,,0.019715446269677084
1274,250,10,,0.009535960061504999,,0.019715446269677084
1275,250,10,,0.009535960061504999,,0.019715446269677084
1276,250,10,,0.009535960061504999,,0.019715446269677084
1277,250,10,,0.009535960061504999,,0.019715446269677084
1278,250,10,,0.009535960061504999,,0.019715446269677084
1279,250,10,,0.009535960061504999,,0.019715446269677084
1280,250,10,,0.009535960061504999,,0.019715446269677084
1281,250,10,,0.009535960061504999,,0.019715446269677084
1282,250,10,,0.009535960061504999,,0.019715446269677084
1283,250,10,,0.009535960061504999,,0.019715446269677084
1284,250,10,,0.009535960061504999,,0.019715446269677084
1285,250,10,,0.009535960061504999,,0.019715446269677084
1286,250,10,,0.009535960061504999,,0.019715446269677084
1287,250,10,,0.009535960061504999,,0.019715446269677084
1288,250,10,,0.009535960061504999,,0.019715446269677084
1289,250,10,,0.009535960061504999,,0.019715446269677084
1290,250,10,,0.009535960061504999,,0.019715446269677084
1291,250,10,,0.009535960061504999,,0.019715446269677084
1292,250,10,,0.009535960061504999,,0.019715446269677084
1293,250,10,,0.009535960061504999,,0.019715446269677084
1294,300,10,,0.009535960061504999,,0.019715446269677084
1295,300,10,,0.009535960061504999,,0.019715446269677084
1296,300,10,,0.009535960061504999,,0.019715446269677084
1297,300,10,,0.009535960061504999,,0.019715446269677084
1298,300,10,,0.009535960061504999,,0.019715446269677084
1299,300,10,,0.009535960061504999,,0.019715446269677084
1300,300,10,,0.009535960061504999,,0.019715446269677084
1301,300,10,,0.009535960061504999,,0.019715446269677084
1302,300,10,,0.009535960061504999,,0.019715446269677084
1303,300,10,,0.009535960061504999,,0.019715446269677084
1304,300,10,,0.009535960061504999,,0.019715446269677084
1305,300,10,,0.009535960061504999,,0.019715446269677084
1306,300,10,,0.009535960061504999,,0.019715446269677084
1307,300,10,,0.009535960061504999,,0.019715446269677084
1308,300,10,,0.009535960061504999,,0.019715446269677084
1309,300,10,,0.009535960061504999,,0.019715446269677084
1310,300,10,,0.009535960061504999,,0.019715446269677084
1311,300,10,,0.009535960061504999,,0.019715446269677084
1312,300,10,,0.009535960061504999,,0.019715446269677084
1313,300,10,,0.009535960061504999,,0.019715446269677084
1314,300,10,,0.009535960061504999,,0.019715446269677084
1315,300,10,,0.009535960061504999,,0.019715446269677084
1316,300,10,,0.009535960061504999,,0.019715446269677084
1317,300,10,,0.009535960061504999,,0.019715446269677084
1318,300,10,,0.009535960061504999,,0.019715446269677084
1319,300,10,,0.009535960061504999,,0.019715446269677084
1320,300,10,,0.009535960061504999,,0.019715446269677084
1321,300,10,,0.009535960061504999,,0.019715446269677084
1322,300,10,,0.009535960061504999,,0.019715446269677084
1323,300,10,,0.009535960061504999,,0.019715446269677084
1324,300,10,,0.009535960061504999,,0.019715446269677084
1325,300,10,,0.009535960061504999,,0.019715446269677084
1326,300,10,,0.009535960061504999,,0.019715446269677084
1327,300,10,,0.009535960061504999,,0.019715446269677084
1328,300,10,,0.009535960061504999,,0.019715446269677084
1329,300,10,,0.009535960061504999,,0.019715446269677084
1330,300,10,,0.009535960061504999,,0.019715446269677084
1331,150,20,,0.013896919918361617,,0.023432026261619974
1332,100,20,,0.013919826220727384,,0.02350284265852332
1333,150,20,,0.013967430728482413,,0.023650015242807652
1334,100,20,,0.014011866084723126,,0.023787390178920717
1335,150,20,,0.014018810492626838,,0.02380885928984553
1336,100,20,,0.01402146409297906,,0.02381706307641767
1337,150,20,,0.014031336288220854,,0.0238475836416921
1338,100,20,,0.014199095478288924,,0.024366222625773537
1339,150,20,,0.014205573612357459,,0.0243862502193181
1340,150,20,,0.014207435092640214,,0.024392005112640745
1341,100,20,,0.014215055899432512,,0.024415565356887485
1342,150,20,,0.014224728584565532,,0.02444546912304595
1343,100,20,,0.014243781328321124,,0.024504371980536826
1344,100,20,,0.014251220070570279,,0.02452736935982424
1345,200,15,,0.012694753346992509,,0.024598258769677084
1346,200,15,,0.012694753346992509,,0.024598258769677084
1347,200,15,,0.012694753346992509,,0.024598258769677084
1348,200,15,,0.012694753346992509,,0.024598258769677084
1349,200,15,,0.012694753346992509,,0.024598258769677084
1350,200,15,,0.012694753346992509,,0.024598258769677084
1351,200,15,,0.012694753346992509,,0.024598258769677084
1352,200,15,,0.012694753346992509,,0.024598258769677084
1353,200,15,,0.012694753346992509,,0.024598258769677084
1354,200,15,,0.012694753346992509,,0.024598258769677084
1355,200,15,,0.012694753346992509,,0.024598258769677084
1356,200,15,,0.012694753346992509,,0.024598258769677084
1357,250,15,,0.012694753346992509,,0.024598258769677084
1358,250,15,,0.012694753346992509,,0.024598258769677084
1359,250,15,,0.012694753346992509,,0.024598258769677084
1360,250,15,,0.012694753346992509,,0.024598258769677084
1361,250,15,,0.012694753346992509,,0.024598258769677084
1362,250,15,,0.012694753346992509,,0.024598258769677084
1363,250,15,,0.012694753346992509,,0.024598258769677084
1364,250,15,,0.012694753346992509,,0.024598258769677084
1365,250,15,,0.012694753346992509,,0.024598258769677084
1366,250,15,,0.012694753346992509,,0.024598258769677084
1367,250,15,,0.012694753346992509,,0.024598258769677084
1368,250,15,,0.012694753346992509,,0.024598258769677084
1369,250,15,,0.012694753346992509,,0.024598258769677084
1370,250,15,,0.012694753346992509,,0.024598258769677084
1371,250,15,,0.012694753346992509,,0.024598258769677084
1372,250,15,,0.012694753346992509,,0.024598258769677084
1373,250,15,,0.012694753346992509,,0.024598258769677084
1374,250,15,,0.012694753346992509,,0.024598258769677084
1375,250,15,,0.012694753346992509,,0.024598258769677084
1376,250,15,,0.012694753346992509,,0.024598258769677084
1377,250,15,,0.012694753346992509,,0.024598258769677084
1378,250,15,,0.012694753346992509,,0.024598258769677084
1379,250,15,,0.012694753346992509,,0.024598258769677084
1380,250,15,,0.012694753346992509,,0.024598258769677084
1381,250,15,,0.012694753346992509,,0.024598258769677084
1382,250,15,,0.012694753346992509,,0.024598258769677084
1383,250,15,,0.012694753346992509,,0.024598258769677084
1384,300,15,,0.012694753346992509,,0.024598258769677084
1385,300,15,,0.012694753346992509,,0.024598258769677084
1386,300,15,,0.012694753346992509,,0.024598258769677084
1387,300,15,,0.012694753346992509,,0.024598258769677084
1388,300,15,,0.012694753346992509,,0.024598258769677084
1389,300,15,,0.012694753346992509,,0.024598258769677084
1390,300,15,,0.012694753346992509,,0.024598258769677084
1391,300,15,,0.012694753346992509,,0.024598258769677084
1392,300,15,,0.012694753346992509,,0.024598258769677084
1393,300,15,,0.012694753346992509,,0.024598258769677084
1394,300,15,,0.012694753346992509,,0.024598258769677084
1395,300,15,,0.012694753346992509,,0.024598258769677084
1396,300,15,,0.012694753346992509,,0.024598258769677084
1397,300,15,,0.012694753346992509,,0.024598258769677084
1398,300,15,,0.012694753346992509,,0.024598258769677084
1399,300,15,,0.012694753346992509,,0.024598258769677084
1400,300,15,,0.012694753346992509,,0.024598258769677084
1401,300,15,,0.012694753346992509,,0.024598258769677084
1402,300,15,,0.012694753346992509,,0.024598258769677084
1403,300,15,,0.012694753346992509,,0.024598258769677084
1404,300,15,,0.012694753346992509,,0.024598258769677084
1405,300,15,,0.012694753346992509,,0.024598258769677084
1406,300,15,,0.012694753346992509,,0.024598258769677084
1407,300,15,,0.012694753346992509,,0.024598258769677084
1408,300,15,,0.012694753346992509,,0.024598258769677084
1409,300,15,,0.012694753346992509,,0.024598258769677084
1410,300,15,,0.012694753346992509,,0.024598258769677084
1411,300,15,,0.012694753346992509,,0.024598258769677084
1412,300,15,,0.012694753346992509,,0.024598258769677084
1413,300,15,,0.012694753346992509,,0.024598258769677084
1414,300,15,,0.012694753346992509,,0.024598258769677084
1415,300,15,,0.012694753346992509,,0.024598258769677084
1416,100,20,,0.014312464692265268,,0.02471671128716338
1417,100,20,,0.014361957153889082,,0.024869720609668144
1418,150,20,,0.014399001594894134,,0.024984246026969748
1419,150,20,,0.01443881551457723,,0.025107333476595387
1420,150,20,,0.014442562165416782,,0.02511891650333952
1421,100,20,,0.014460138384031858,,0.02517325458259954
1422,100,20,,0.014483605684864597,,0.025245805344546395
1423,50,20,,0.014542846211193457,,0.025428951474300493
1424,100,20,,0.014554674018808552,,0.02546551794867912
1425,50,25,,0.017349693586560522,,0.029223699176166813
1426,150,25,,0.017383250431671916,,0.029327442452767572
1427,50,25,,0.01738531120355542,,0.029333813469673717
1428,150,25,,0.01739359704339795,,0.029359429708977494
1429,150,25,,0.017415241952576627,,0.029426346422764735
1430,200,20,,0.015853546632480023,,0.029481071269677084
1431,200,20,,0.015853546632480023,,0.029481071269677084
1432,200,20,,0.015853546632480023,,0.029481071269677084
1433,200,20,,0.015853546632480023,,0.029481071269677084
1434,200,20,,0.015853546632480023,,0.029481071269677084
1435,200,20,,0.015853546632480023,,0.029481071269677084
1436,200,20,,0.015853546632480023,,0.029481071269677084
1437,200,20,,0.015853546632480023,,0.029481071269677084
1438,200,20,,0.015853546632480023,,0.029481071269677084
1439,200,20,,0.015853546632480023,,0.029481071269677084
1440,200,20,,0.015853546632480023,,0.029481071269677084
1441,200,20,,0.015853546632480023,,0.029481071269677084
1442,200,20,,0.015853546632480023,,0.029481071269677084
1443,200,20,,0.015853546632480023,,0.029481071269677084
1444,200,20,,0.015853546632480023,,0.029481071269677084
1445,200,20,,0.015853546632480023,,0.029481071269677084
1446,200,20,,0.015853546632480023,,0.029481071269677084
1447,200,20,,0.015853546632480023,,0.029481071269677084
1448,200,20,,0.015853546632480023,,0.029481071269677084
1449,200,20,,0.015853546632480023,,0.029481071269677084
1450,200,20,,0.015853546632480023,,0.029481071269677084
1451,200,20,,0.015853546632480023,,0.029481071269677084
1452,200,20,,0.015853546632480023,,0.029481071269677084
1453,250,20,,0.015853546632480023,,0.029481071269677084
1454,250,20,,0.015853546632480023,,0.029481071269677084
1455,250,20,,0.015853546632480023,,0.029481071269677084
1456,250,20,,0.015853546632480023,,0.029481071269677084
1457,250,20,,0.015853546632480023,,0.029481071269677084
1458,250,20,,0.015853546632480023,,0.029481071269677084
1459,250,20,,0.015853546632480023,,0.029481071269677084
1460,250,20,,0.015853546632480023,,0.029481071269677084
1461,250,20,,0.015853546632480023,,0.029481071269677084
1462,250,20,,0.015853546632480023,,0.029481071269677084
1463,250,20,,0.015853546632480023,,0.029481071269677084
1464,250,20,,0.015853546632480023,,0.029481071269677084
1465,250,20,,0.015853546632480023,,0.029481071269677084
1466,250,20,,0.015853546632480023,,0.029481071269677084
1467,250,20,,0.015853546632480023,,0.029481071269677084
1468,250,20,,0.015853546632480023,,0.029481071269677084
1469,250,20,,0.015853546632480023,,0.029481071269677084
1470,250,20,,0.015853546632480023,,0.029481071269677084
1471,250,20,,0.015853546632480023,,0.029481071269677084
1472,250,20,,0.015853546632480023,,0.029481071269677084
1473,250,20,,0.015853546632480023,,0.029481071269677084
1474,250,20,,0.015853546632480023,,0.029481071269677084
1475,250,20,,0.015853546632480023,,0.029481071269677084
1476,250,20,,0.015853546632480023,,0.029481071269677084
1477,250,20,,0.015853546632480023,,0.029481071269677084
1478,250,20,,0.015853546632480023,,0.029481071269677084
1479,300,20,,0.015853546632480023,,0.029481071269677084
1480,300,20,,0.015853546632480023,,0.029481071269677084
1481,300,20,,0.015853546632480023,,0.029481071269677084
1482,300,20,,0.015853546632480023,,0.029481071269677084
1483,300,20,,0.015853546632480023,,0.029481071269677084
1484,300,20,,0.015853546632480023,,0.029481071269677084
