,num_devices,task_data,transmission_rate,completion_time,energy_consumed
0,50,5,3000,0.002277018229166667,0.006666666666666667
1,50,5,3000,0.002277018229166667,0.006666666666666667
2,50,5,3000,0.002277018229166667,0.006666666666666667
3,50,5,3000,0.002277018229166667,0.006666666666666667
4,50,5,3000,0.002277018229166667,0.006666666666666667
5,50,5,3000,0.002277018229166667,0.006666666666666667
6,50,5,3000,0.002277018229166667,0.006666666666666667
7,50,5,3000,0.002277018229166667,0.006666666666666667
8,100,5,3000,0.002277018229166667,0.006666666666666667
9,100,5,3000,0.002277018229166667,0.006666666666666667
10,100,5,3000,0.002277018229166667,0.006666666666666667
11,100,5,3000,0.002277018229166667,0.006666666666666667
12,100,5,3000,0.002277018229166667,0.006666666666666667
13,100,5,3000,0.002277018229166667,0.006666666666666667
14,100,5,3000,0.002277018229166667,0.006666666666666667
15,100,5,3000,0.002277018229166667,0.006666666666666667
16,100,5,3000,0.002277018229166667,0.006666666666666667
17,100,5,3000,0.002277018229166667,0.006666666666666667
18,100,5,3000,0.002277018229166667,0.006666666666666667
19,100,5,3000,0.002277018229166667,0.006666666666666667
20,100,5,3000,0.002277018229166667,0.006666666666666667
21,150,5,3000,0.002277018229166667,0.006666666666666667
22,150,5,3000,0.002277018229166667,0.006666666666666667
23,150,5,3000,0.002277018229166667,0.006666666666666667
24,150,5,3000,0.002277018229166667,0.006666666666666667
25,150,5,3000,0.002277018229166667,0.006666666666666667
26,150,5,3000,0.002277018229166667,0.006666666666666667
27,150,5,3000,0.002277018229166667,0.006666666666666667
28,150,5,3000,0.002277018229166667,0.006666666666666667
29,150,5,3000,0.002277018229166667,0.006666666666666667
30,150,5,3000,0.002277018229166667,0.006666666666666667
31,150,5,3000,0.002277018229166667,0.006666666666666667
32,150,5,3000,0.002277018229166667,0.006666666666666667
33,150,5,3000,0.002277018229166667,0.006666666666666667
34,150,5,3000,0.002277018229166667,0.006666666666666667
35,150,5,3000,0.002277018229166667,0.006666666666666667
36,200,5,3000,0.002277018229166667,0.006666666666666667
37,200,5,3000,0.002277018229166667,0.006666666666666667
38,200,5,3000,0.002277018229166667,0.006666666666666667
39,200,5,3000,0.002277018229166667,0.006666666666666667
40,200,5,3000,0.002277018229166667,0.006666666666666667
41,200,5,3000,0.002277018229166667,0.006666666666666667
42,200,5,3000,0.002277018229166667,0.006666666666666667
43,200,5,3000,0.002277018229166667,0.006666666666666667
44,200,5,3000,0.002277018229166667,0.006666666666666667
45,200,5,3000,0.002277018229166667,0.006666666666666667
46,200,5,3000,0.002277018229166667,0.006666666666666667
47,200,5,3000,0.002277018229166667,0.006666666666666667
48,200,5,3000,0.002277018229166667,0.006666666666666667
49,200,5,3000,0.002277018229166667,0.006666666666666667
50,200,5,3000,0.002277018229166667,0.006666666666666667
51,200,5,3000,0.002277018229166667,0.006666666666666667
52,200,5,3000,0.002277018229166667,0.006666666666666667
53,200,5,3000,0.002277018229166667,0.006666666666666667
54,200,5,3000,0.002277018229166667,0.006666666666666667
55,200,5,3000,0.002277018229166667,0.006666666666666667
56,200,5,3000,0.002277018229166667,0.006666666666666667
57,200,5,3000,0.002277018229166667,0.006666666666666667
58,200,5,3000,0.002277018229166667,0.006666666666666667
59,200,5,3000,0.002277018229166667,0.006666666666666667
60,200,5,3000,0.002277018229166667,0.006666666666666667
61,200,5,3000,0.002277018229166667,0.006666666666666667
62,200,5,3000,0.002277018229166667,0.006666666666666667
63,200,5,3000,0.002277018229166667,0.006666666666666667
